filename,path,width,height,class,xmin,ymin,xmax,ymax
13207.jpg,UECFOOD256/100/13207.jpg,380,280,goya chanpuru,39,58,328,220
9169.jpg,UECFOOD256/13/9169.jpg,360,480,croissant,0,160,360,306
98981.jpg,UECFOOD256/149/98981.jpg,599,416,nachos,1,10,569,412
223817.jpg,UECFOOD256/214/223817.jpg,577,433,Small steamed savory rice pancake,10,9,540,427
1783.jpg,UECFOOD256/18/1783.jpg,342,251,pizza,0,0,342,251
1206.jpg,UECFOOD256/13/1206.jpg,160,120,croissant,5,23,156,93
15592.jpg,UECFOOD256/23/15592.jpg,640,480,ramen noodle,126,24,605,480
5529.jpg,UECFOOD256/108/5529.jpg,612,407,kamameshi,1,0,606,403
312483.jpg,UECFOOD256/194/312483.jpg,500,500,stewed pork leg,43,70,465,460
12572.jpg,UECFOOD256/99/12572.jpg,280,210,mixed rice,1,1,275,204
189143.jpg,UECFOOD256/134/189143.jpg,352,288,broiled eel bowl,6,13,321,279
107224.jpg,UECFOOD256/161/107224.jpg,500,409,doughnut,32,32,415,371
323071.jpg,UECFOOD256/243/323071.jpg,407,612,zha jiang mian,30,183,389,487
8773.jpg,UECFOOD256/83/8773.jpg,640,480,cutlet curry,0,133,598,465
327757.jpg,UECFOOD256/247/327757.jpg,624,400,three cup chicken,19,26,602,368
335223.jpg,UECFOOD256/251/335223.jpg,612,408,braised pork meat ball with napa cabbage,36,25,583,367
333257.jpg,UECFOOD256/253/333257.jpg,300,276,steamed spareribs,22,10,282,270
2195.jpg,UECFOOD256/23/2195.jpg,350,263,ramen noodle,42,25,309,232
55816.jpg,UECFOOD256/174/55816.jpg,577,433,pork cutlet,36,12,569,375
8447.jpg,UECFOOD256/80/8447.jpg,413,525,roast chicken,48,113,395,451
224745.jpg,UECFOOD256/214/224745.jpg,500,375,Small steamed savory rice pancake,9,6,496,370
184353.jpg,UECFOOD256/113/184353.jpg,500,500,yellow curry,7,20,485,485
49435.jpg,UECFOOD256/186/49435.jpg,450,338,"hot and sour, fish and vegetable ragout",11,21,431,329
214001.jpg,UECFOOD256/218/214001.jpg,375,500,malasada,14,8,363,495
23936.jpg,UECFOOD256/140/23936.jpg,500,500,pork fillet cutlet,4,72,493,491
189516.jpg,UECFOOD256/134/189516.jpg,578,432,broiled eel bowl,3,14,570,414
10793.jpg,UECFOOD256/121/10793.jpg,432,578,chop suey,74,252,417,570
14569.jpg,UECFOOD256/7/14569.jpg,320,240,sushi,34,29,286,236
8952.jpg,UECFOOD256/85/8952.jpg,240,320,fried shrimp,0,20,240,306
265084.jpg,UECFOOD256/111/265084.jpg,611,408,tanmen,114,27,542,391
227924.jpg,UECFOOD256/214/227924.jpg,433,577,Small steamed savory rice pancake,4,9,422,560
149808.jpg,UECFOOD256/158/149808.jpg,577,433,muffin,12,18,567,418
212611.jpg,UECFOOD256/218/212611.jpg,577,433,malasada,88,68,483,398
3081.jpg,UECFOOD256/31/3081.jpg,800,600,sauteed vegetables,226,103,761,539
258436.jpg,UECFOOD256/241/258436.jpg,610,409,curry puff,22,13,581,390
33794.jpg,UECFOOD256/141/33794.jpg,500,500,chicken cutlet,28,33,498,431
312870.jpg,UECFOOD256/194/312870.jpg,500,500,stewed pork leg,20,25,476,470
12289.jpg,UECFOOD256/91/12289.jpg,640,480,chinese soup,0,0,574,452
2765.jpg,UECFOOD256/28/2765.jpg,250,150,Japanese-style pancake,17,20,208,140
8568.jpg,UECFOOD256/81/8568.jpg,188,143,steamed meat dumpling,39,11,156,129
230275.jpg,UECFOOD256/220/230275.jpg,400,266,spam musubi,2,27,398,250
268829.jpg,UECFOOD256/229/268829.jpg,400,300,ayam bakar,33,17,362,285
196547.jpg,UECFOOD256/139/196547.jpg,364,640,pork loin cutlet,14,258,359,597
331010.jpg,UECFOOD256/254/331010.jpg,432,577,chinese pumpkin pie,28,21,417,567
11896.jpg,UECFOOD256/87/11896.jpg,640,480,green salad,26,16,632,470
147032.jpg,UECFOOD256/155/147032.jpg,500,500,oatmeal,26,25,467,458
143786.jpg,UECFOOD256/153/143786.jpg,577,433,lasagna,64,59,506,322
9297.jpg,UECFOOD256/10/9297.jpg,480,360,tempura bowl,40,16,412,339
144081.jpg,UECFOOD256/153/144081.jpg,618,404,lasagna,27,40,579,388
36810.jpg,UECFOOD256/139/36810.jpg,577,433,pork loin cutlet,129,92,448,265
232414.jpg,UECFOOD256/234/232414.jpg,577,433,mie goreng,3,32,569,427
176984.jpg,UECFOOD256/191/176984.jpg,577,433,noodles with fish curry,10,18,560,425
7896.jpg,UECFOOD256/74/7896.jpg,250,250,simmered pork,0,7,250,137
5110.jpg,UECFOOD256/51/5110.jpg,330,440,sweet and sour pork,0,20,322,440
252993.jpg,UECFOOD256/240/252993.jpg,612,408,bak kut teh,109,76,587,350
7847.jpg,UECFOOD256/74/7847.jpg,560,420,simmered pork,0,0,560,420
4654.jpg,UECFOOD256/47/4654.jpg,280,210,salmon meuniere,14,46,280,193
15809.jpg,UECFOOD256/36/15809.jpg,600,450,miso soup,21,198,266,442
17560.jpg,UECFOOD256/120/17560.jpg,433,577,shortcake,4,36,420,548
2994.jpg,UECFOOD256/31/2994.jpg,420,315,sauteed vegetables,150,86,239,161
252421.jpg,UECFOOD256/238/252421.jpg,611,408,babi guling,103,35,576,360
2286.jpg,UECFOOD256/23/2286.jpg,640,480,ramen noodle,64,53,589,424
10517.jpg,UECFOOD256/107/10517.jpg,600,337,dry curry,172,5,590,320
193073.jpg,UECFOOD256/138/193073.jpg,577,433,inarizushi,9,5,557,420
16464.jpg,UECFOOD256/134/16464.jpg,450,300,broiled eel bowl,14,8,433,288
162727.jpg,UECFOOD256/211/162727.jpg,612,408,Shrimp patties,9,3,583,397
16752.jpg,UECFOOD256/11/16752.jpg,480,360,bibimbap,1,45,418,351
8983.jpg,UECFOOD256/108/8983.jpg,611,408,kamameshi,24,23,597,397
15807.jpg,UECFOOD256/39/15807.jpg,600,450,oden,156,1,597,407
196333.jpg,UECFOOD256/139/196333.jpg,577,433,pork loin cutlet,10,16,560,423
158.jpg,UECFOOD256/2/158.jpg,450,338,eels on rice,22,51,342,309
6117.jpg,UECFOOD256/61/6117.jpg,280,187,steak,39,15,252,176
87654.jpg,UECFOOD256/146/87654.jpg,577,433,scone,5,1,567,416
141380.jpg,UECFOOD256/148/141380.jpg,612,408,tacos,15,85,600,367
41495.jpg,UECFOOD256/152/41495.jpg,500,500,rice gratin,21,72,471,456
132868.jpg,UECFOOD256/132/132868.jpg,500,332,french bread,29,1,471,329
15536.jpg,UECFOOD256/42/15536.jpg,600,449,jiaozi,106,27,332,244
5349.jpg,UECFOOD256/101/5349.jpg,450,300,green curry,29,8,416,297
2590.jpg,UECFOOD256/26/2590.jpg,200,150,fried noodle,0,0,200,150
5491.jpg,UECFOOD256/99/5491.jpg,409,307,mixed rice,49,74,197,176
269937.jpg,UECFOOD256/226/269937.jpg,578,431,jambalaya,18,7,572,411
187079.jpg,UECFOOD256/125/187079.jpg,577,433,zoni,90,48,477,384
106576.jpg,UECFOOD256/158/106576.jpg,402,336,muffin,12,14,384,313
311630.jpg,UECFOOD256/195/311630.jpg,500,500,charcoal-boiled pork neck,15,33,471,456
4835.jpg,UECFOOD256/49/4835.jpg,309,203,grilled pacific saury,0,55,309,152
147.jpg,UECFOOD256/2/147.jpg,180,138,eels on rice,47,34,135,98
9283.jpg,UECFOOD256/4/9283.jpg,480,360,chicken-'n'-egg on rice,25,31,442,309
7664.jpg,UECFOOD256/72/7664.jpg,199,200,chilled noodle,0,0,199,200
141395.jpg,UECFOOD256/148/141395.jpg,577,433,tacos,36,32,548,413
229469.jpg,UECFOOD256/220/229469.jpg,577,433,spam musubi,10,14,560,416
259338.jpg,UECFOOD256/241/259338.jpg,612,407,curry puff,24,54,575,396
222973.jpg,UECFOOD256/225/222973.jpg,578,432,churro,25,23,529,361
5982.jpg,UECFOOD256/59/5982.jpg,630,420,seasoned beef with potatoes,0,62,545,420
243787.jpg,UECFOOD256/228/243787.jpg,500,375,ayam goreng,42,32,451,357
203489.jpg,UECFOOD256/208/203489.jpg,500,375,Vermicelli noodles with snails,48,31,464,343
47730.jpg,UECFOOD256/163/47730.jpg,500,500,parfait,23,2,481,493
64495.jpg,UECFOOD256/189/64495.jpg,577,432,pork satay,14,63,357,424
2261.jpg,UECFOOD256/23/2261.jpg,634,475,ramen noodle,48,0,568,475
180255.jpg,UECFOOD256/181/180255.jpg,500,333,lemon fig jelly,131,147,482,321
132442.jpg,UECFOOD256/194/132442.jpg,500,500,stewed pork leg,7,20,481,466
8274.jpg,UECFOOD256/78/8274.jpg,240,240,fish-shaped pancake with bean jam,3,0,235,234
119331.jpg,UECFOOD256/197/119331.jpg,561,445,Deep Fried Chicken Wing,14,11,555,435
225794.jpg,UECFOOD256/214/225794.jpg,350,338,Small steamed savory rice pancake,9,7,344,325
16353.jpg,UECFOOD256/134/16353.jpg,500,500,broiled eel bowl,4,41,490,475
114466.jpg,UECFOOD256/167/114466.jpg,500,342,roast duck,17,11,489,329
134056.jpg,UECFOOD256/138/134056.jpg,500,375,inarizushi,82,89,395,325
15416.jpg,UECFOOD256/77/15416.jpg,600,449,sushi bowl,244,47,587,365
9343.jpg,UECFOOD256/70/9343.jpg,480,360,cold tofu,54,24,339,318
415.jpg,UECFOOD256/5/415.jpg,340,265,pork cutlet on rice,25,19,312,252
6291.jpg,UECFOOD256/63/6291.jpg,500,375,ginger pork saute,25,98,500,375
256463.jpg,UECFOOD256/205/256463.jpg,500,500,coconut milk soup,37,43,431,441
190158.jpg,UECFOOD256/136/190158.jpg,433,577,yudofu,1,74,412,509
316.jpg,UECFOOD256/4/316.jpg,430,322,chicken-'n'-egg on rice,0,0,350,322
79819.jpg,UECFOOD256/123/79819.jpg,500,500,mushroom risotto,4,10,473,368
5965.jpg,UECFOOD256/59/5965.jpg,640,480,seasoned beef with potatoes,0,0,640,480
215645.jpg,UECFOOD256/216/215645.jpg,578,432,loco moco,37,16,536,410
13677.jpg,UECFOOD256/36/13677.jpg,800,600,miso soup,201,101,598,441
43347.jpg,UECFOOD256/158/43347.jpg,381,316,muffin,2,3,379,304
65941.jpg,UECFOOD256/203/65941.jpg,666,375,Crispy Noodles,104,3,618,339
6512.jpg,UECFOOD256/65/6512.jpg,266,400,yakitori,0,0,266,400
63641.jpg,UECFOOD256/193/63641.jpg,300,402,Pork with lemon,5,31,291,328
335340.jpg,UECFOOD256/251/335340.jpg,612,408,braised pork meat ball with napa cabbage,32,42,571,379
12701.jpg,UECFOOD256/95/12701.jpg,380,285,pizza toast,8,3,379,285
211481.jpg,UECFOOD256/213/211481.jpg,640,360,Coconut milk-flavored crepes with shrimp and beef,4,3,638,349
67658.jpg,UECFOOD256/101/67658.jpg,577,433,green curry,23,21,549,420
3196.jpg,UECFOOD256/33/3196.jpg,389,355,grilled eggplant,7,50,389,331
340482.jpg,UECFOOD256/255/340482.jpg,495,504,eight treasure rice,32,63,473,447
314720.jpg,UECFOOD256/228/314720.jpg,500,500,ayam goreng,23,12,481,452
201884.jpg,UECFOOD256/202/201884.jpg,500,500,Chicken Rice Curry With Coconut,7,47,485,487
3501.jpg,UECFOOD256/36/3501.jpg,200,140,miso soup,18,4,183,132
9072.jpg,UECFOOD256/17/9072.jpg,480,360,hamburger,22,4,297,334
244092.jpg,UECFOOD256/197/244092.jpg,577,433,Deep Fried Chicken Wing,36,111,557,414
4562.jpg,UECFOOD256/46/4562.jpg,420,336,grilled salmon,16,115,391,250
1598.jpg,UECFOOD256/17/1598.jpg,240,320,hamburger,0,34,240,286
312716.jpg,UECFOOD256/191/312716.jpg,500,500,noodles with fish curry,9,16,487,483
54596.jpg,UECFOOD256/156/54596.jpg,433,577,fried pork dumplings served in soup,14,19,418,533
156337.jpg,UECFOOD256/168/156337.jpg,433,577,hot pot,5,93,414,471
44547.jpg,UECFOOD256/166/44547.jpg,612,408,"dish consisting of stir-fried potato, eggplant and green pepper",7,27,608,372
337354.jpg,UECFOOD256/255/337354.jpg,528,472,eight treasure rice,28,17,499,448
5282.jpg,UECFOOD256/52/5282.jpg,500,375,lightly roasted fish,76,28,443,330
238412.jpg,UECFOOD256/223/238412.jpg,577,433,lumpia,19,14,555,425
3575.jpg,UECFOOD256/108/3575.jpg,611,408,kamameshi,162,62,528,341
14726.jpg,UECFOOD256/12/14726.jpg,320,240,toast,18,57,202,231
8463.jpg,UECFOOD256/107/8463.jpg,500,500,dry curry,26,31,473,406
162806.jpg,UECFOOD256/210/162806.jpg,612,408,Steamed rice roll,38,35,577,370
2003.jpg,UECFOOD256/21/2003.jpg,640,480,tempura udon,228,13,636,329
83637.jpg,UECFOOD256/126/83637.jpg,500,375,french toast,17,90,493,371
155782.jpg,UECFOOD256/168/155782.jpg,577,433,hot pot,82,64,474,423
7793.jpg,UECFOOD256/73/7793.jpg,224,171,stir-fried beef and peppers,0,44,224,171
32948.jpg,UECFOOD256/143/32948.jpg,500,500,minced meat cutlet,59,58,448,439
115942.jpg,UECFOOD256/201/115942.jpg,577,433,Wonton soup,41,9,546,423
40099.jpg,UECFOOD256/152/40099.jpg,433,577,rice gratin,5,103,416,478
127263.jpg,UECFOOD256/201/127263.jpg,500,332,Wonton soup,48,31,445,312
11326.jpg,UECFOOD256/98/11326.jpg,480,360,french fries,156,88,276,283
333800.jpg,UECFOOD256/256/333800.jpg,420,465,hot & sour soup,31,127,358,399
13126.jpg,UECFOOD256/100/13126.jpg,425,450,goya chanpuru,0,48,425,387
187244.jpg,UECFOOD256/129/187244.jpg,577,433,pot au feu,36,3,571,425
79403.jpg,UECFOOD256/123/79403.jpg,432,578,mushroom risotto,13,74,419,503
3237.jpg,UECFOOD256/33/3237.jpg,400,300,grilled eggplant,0,0,381,300
214148.jpg,UECFOOD256/216/214148.jpg,577,433,loco moco,75,37,474,378
7711.jpg,UECFOOD256/72/7711.jpg,545,409,chilled noodle,10,0,508,409
2380.jpg,UECFOOD256/24/2380.jpg,500,375,beef noodle,36,21,491,341
311525.jpg,UECFOOD256/204/311525.jpg,500,500,Egg Noodle In Chicken Yellow Curry,18,16,479,481
171141.jpg,UECFOOD256/173/171141.jpg,578,432,beef noodle soup,21,23,558,415
14640.jpg,UECFOOD256/114/14640.jpg,577,433,pancake,61,25,531,411
1354.jpg,UECFOOD256/14/1354.jpg,160,120,roll bread,25,4,146,108
357.jpg,UECFOOD256/4/357.jpg,400,256,chicken-'n'-egg on rice,0,0,400,256
5310.jpg,UECFOOD256/53/5310.jpg,640,480,steamed egg hotchpotch,0,0,640,450
6166.jpg,UECFOOD256/108/6166.jpg,578,431,kamameshi,45,12,493,413
183152.jpg,UECFOOD256/107/183152.jpg,577,433,dry curry,18,23,557,330
4396.jpg,UECFOOD256/45/4396.jpg,512,384,fried fish,304,151,512,354
3660.jpg,UECFOOD256/37/3660.jpg,672,800,potage,0,0,592,484
12641.jpg,UECFOOD256/99/12641.jpg,500,331,mixed rice,7,33,461,273
199434.jpg,UECFOOD256/157/199434.jpg,500,375,oshiruko,78,57,440,370
1475.jpg,UECFOOD256/15/1475.jpg,240,180,raisin bread,28,15,213,163
2026.jpg,UECFOOD256/21/2026.jpg,640,480,tempura udon,2,76,628,413
94784.jpg,UECFOOD256/114/94784.jpg,612,408,pancake,24,15,558,402
199551.jpg,UECFOOD256/156/199551.jpg,612,408,fried pork dumplings served in soup,7,13,587,368
11748.jpg,UECFOOD256/86/11748.jpg,200,178,potato salad,13,34,184,161
12302.jpg,UECFOOD256/91/12302.jpg,640,480,chinese soup,84,50,576,410
181538.jpg,UECFOOD256/196/181538.jpg,500,500,fried mussel pancakes,6,12,476,481
46032.jpg,UECFOOD256/166/46032.jpg,500,392,"dish consisting of stir-fried potato, eggplant and green pepper",82,78,448,338
113528.jpg,UECFOOD256/174/113528.jpg,450,338,pork cutlet,8,7,362,336
2969.jpg,UECFOOD256/30/2969.jpg,400,247,gratin,0,0,400,247
16168.jpg,UECFOOD256/112/16168.jpg,500,500,kushikatu,3,168,454,497
177707.jpg,UECFOOD256/183/177707.jpg,500,500,Sour prawn soup,25,16,473,472
14962.jpg,UECFOOD256/97/14962.jpg,360,360,hot dog,16,81,355,309
321486.jpg,UECFOOD256/226/321486.jpg,500,500,jambalaya,21,39,478,452
216872.jpg,UECFOOD256/217/216872.jpg,577,433,haupia,28,5,546,420
50112.jpg,UECFOOD256/179/50112.jpg,612,408,trunip pudding,19,8,592,385
272345.jpg,UECFOOD256/217/272345.jpg,500,500,haupia,7,31,489,452
4721.jpg,UECFOOD256/48/4721.jpg,500,375,sashimi,0,0,500,375
7865.jpg,UECFOOD256/74/7865.jpg,272,203,simmered pork,12,22,257,189
10761.jpg,UECFOOD256/13/10761.jpg,360,480,croissant,0,63,358,478
40930.jpg,UECFOOD256/152/40930.jpg,577,433,rice gratin,39,14,555,396
574.jpg,UECFOOD256/6/574.jpg,320,240,beef curry,20,42,264,200
8196.jpg,UECFOOD256/77/8196.jpg,200,150,sushi bowl,0,0,200,150
218141.jpg,UECFOOD256/217/218141.jpg,611,408,haupia,87,15,515,392
336428.jpg,UECFOOD256/252/336428.jpg,500,438,winter melon soup,31,29,476,428
1167.jpg,UECFOOD256/12/1167.jpg,300,400,toast,0,86,274,310
27997.jpg,UECFOOD256/144/27997.jpg,577,433,thinly sliced raw horsemeat,64,7,443,389
272083.jpg,UECFOOD256/216/272083.jpg,500,500,loco moco,18,58,490,468
175466.jpg,UECFOOD256/175/175466.jpg,500,349,minced pork rice,15,10,496,344
210888.jpg,UECFOOD256/218/210888.jpg,577,433,malasada,14,21,539,416
14079.jpg,UECFOOD256/23/14079.jpg,800,600,ramen noodle,205,88,603,506
23694.jpg,UECFOOD256/140/23694.jpg,500,500,pork fillet cutlet,68,208,457,431
281.jpg,UECFOOD256/3/281.jpg,448,336,pilaf,0,0,448,336
234868.jpg,UECFOOD256/227/234868.jpg,577,433,nasi goreng,9,34,517,425
243523.jpg,UECFOOD256/228/243523.jpg,500,500,ayam goreng,1,25,482,472
1079.jpg,UECFOOD256/11/1079.jpg,170,135,bibimbap,0,0,170,134
5942.jpg,UECFOOD256/59/5942.jpg,389,260,seasoned beef with potatoes,81,34,337,260
323047.jpg,UECFOOD256/244/323047.jpg,613,407,kung pao chicken,11,50,605,384
324120.jpg,UECFOOD256/245/324120.jpg,577,433,crullers,111,16,555,413
97780.jpg,UECFOOD256/130/97780.jpg,278,350,chicken nugget,5,33,266,322
70958.jpg,UECFOOD256/108/70958.jpg,577,433,kamameshi,57,7,515,405
6486.jpg,UECFOOD256/64/6486.jpg,600,450,spicy chili-flavored tofu,0,0,600,450
334.jpg,UECFOOD256/4/334.jpg,640,480,chicken-'n'-egg on rice,0,37,640,432
219059.jpg,UECFOOD256/219/219059.jpg,612,408,laulau,34,18,569,397
4505.jpg,UECFOOD256/46/4505.jpg,320,179,grilled salmon,12,82,192,179
11023.jpg,UECFOOD256/22/11023.jpg,288,480,soba noodle,0,43,288,423
333236.jpg,UECFOOD256/253/333236.jpg,465,298,steamed spareribs,20,3,457,285
215550.jpg,UECFOOD256/189/215550.jpg,578,432,pork satay,14,70,339,421
4525.jpg,UECFOOD256/46/4525.jpg,500,600,grilled salmon,0,274,468,549
930.jpg,UECFOOD256/10/930.jpg,240,192,tempura bowl,0,9,240,192
8936.jpg,UECFOOD256/84/8936.jpg,240,320,spaghetti meat sauce,0,56,240,320
180849.jpg,UECFOOD256/184/180849.jpg,577,433,Thai papaya salad,16,27,546,405
203767.jpg,UECFOOD256/208/203767.jpg,433,577,Vermicelli noodles with snails,1,194,431,572
49215.jpg,UECFOOD256/169/49215.jpg,538,463,pork belly,21,9,511,445
203079.jpg,UECFOOD256/208/203079.jpg,500,375,Vermicelli noodles with snails,153,70,478,329
11425.jpg,UECFOOD256/32/11425.jpg,480,360,croquette,114,3,396,327
204.jpg,UECFOOD256/3/204.jpg,230,230,pilaf,0,27,230,173
1786.jpg,UECFOOD256/18/1786.jpg,479,379,pizza,0,0,479,379
206997.jpg,UECFOOD256/207/206997.jpg,612,408,Hue beef rice vermicelli soup,43,47,579,343
7915.jpg,UECFOOD256/74/7915.jpg,181,238,simmered pork,13,5,155,198
13247.jpg,UECFOOD256/128/13247.jpg,433,577,minestrone,12,26,424,543
4366.jpg,UECFOOD256/44/4366.jpg,300,300,teriyaki grilled fish,7,93,300,207
130672.jpg,UECFOOD256/120/130672.jpg,500,500,shortcake,25,10,478,491
203127.jpg,UECFOOD256/208/203127.jpg,577,433,Vermicelli noodles with snails,9,21,569,414
173345.jpg,UECFOOD256/174/173345.jpg,577,433,pork cutlet,19,21,495,414
180048.jpg,UECFOOD256/195/180048.jpg,487,468,charcoal-boiled pork neck,4,101,470,466
83572.jpg,UECFOOD256/126/83572.jpg,500,375,french toast,39,26,484,360
5723.jpg,UECFOOD256/57/5723.jpg,450,316,nanbanzuke,46,51,433,273
255011.jpg,UECFOOD256/240/255011.jpg,614,406,bak kut teh,7,40,529,385
49436.jpg,UECFOOD256/165/49436.jpg,577,433,lamb kebabs,23,81,553,407
171857.jpg,UECFOOD256/176/171857.jpg,500,375,fish ball soup,15,110,393,359
8803.jpg,UECFOOD256/83/8803.jpg,640,480,cutlet curry,80,114,589,432
108878.jpg,UECFOOD256/172/108878.jpg,450,260,custard tart,52,16,369,241
14531.jpg,UECFOOD256/112/14531.jpg,500,500,kushikatu,4,6,495,493
4231.jpg,UECFOOD256/43/4231.jpg,250,160,stew,40,35,227,147
16751.jpg,UECFOOD256/11/16751.jpg,480,360,bibimbap,3,30,401,360
172299.jpg,UECFOOD256/174/172299.jpg,612,408,pork cutlet,19,25,598,394
172455.jpg,UECFOOD256/185/172455.jpg,500,500,"boned, sliced Hainan-style chicken with marinated rice",12,83,475,489
9009.jpg,UECFOOD256/115/9009.jpg,640,360,champon,60,7,578,354
308765.jpg,UECFOOD256/186/308765.jpg,500,500,"hot and sour, fish and vegetable ragout",9,29,481,475
235719.jpg,UECFOOD256/223/235719.jpg,590,423,lumpia,73,15,508,299
327932.jpg,UECFOOD256/249/327932.jpg,577,433,salt & pepper fried shrimp with shell,79,48,530,398
15342.jpg,UECFOOD256/36/15342.jpg,600,356,miso soup,342,41,482,155
3018.jpg,UECFOOD256/31/3018.jpg,266,400,sauteed vegetables,7,146,266,373
2107.jpg,UECFOOD256/22/2107.jpg,175,140,soba noodle,0,3,130,140
63628.jpg,UECFOOD256/193/63628.jpg,500,500,Pork with lemon,14,8,478,493
277141.jpg,UECFOOD256/229/277141.jpg,500,500,ayam bakar,23,20,471,431
95057.jpg,UECFOOD256/113/95057.jpg,452,352,yellow curry,31,26,413,331
8273.jpg,UECFOOD256/78/8273.jpg,320,240,fish-shaped pancake with bean jam,14,18,312,232
7704.jpg,UECFOOD256/72/7704.jpg,250,204,chilled noodle,7,50,230,184
275085.jpg,UECFOOD256/229/275085.jpg,500,500,ayam bakar,46,41,476,460
14597.jpg,UECFOOD256/16/14597.jpg,320,240,chip butty,201,71,310,176
2337.jpg,UECFOOD256/24/2337.jpg,400,309,beef noodle,17,6,386,301
314506.jpg,UECFOOD256/198/314506.jpg,500,500,Barbecued red pork in sauce with rice,9,18,489,481
91018.jpg,UECFOOD256/146/91018.jpg,386,646,scone,4,21,382,619
81883.jpg,UECFOOD256/116/81883.jpg,500,500,crape,54,35,453,427
7478.jpg,UECFOOD256/70/7478.jpg,240,320,cold tofu,8,60,238,230
141318.jpg,UECFOOD256/148/141318.jpg,612,408,tacos,89,40,587,377
4385.jpg,UECFOOD256/102/4385.jpg,577,433,okinawa soba,28,28,521,405
94372.jpg,UECFOOD256/114/94372.jpg,613,407,pancake,91,25,553,379
175249.jpg,UECFOOD256/176/175249.jpg,577,433,fish ball soup,131,28,569,414
210954.jpg,UECFOOD256/187/210954.jpg,500,375,stir-fried mixed vegetables,17,18,482,348
132376.jpg,UECFOOD256/194/132376.jpg,500,500,stewed pork leg,17,10,492,493
223600.jpg,UECFOOD256/221/223600.jpg,612,408,oxtail soup,53,6,596,389
182516.jpg,UECFOOD256/105/182516.jpg,500,333,jjigae,18,13,473,313
5452.jpg,UECFOOD256/54/5452.jpg,500,375,tempura,91,77,418,320
9141.jpg,UECFOOD256/60/9141.jpg,360,480,hambarg steak,138,217,297,322
5788.jpg,UECFOOD256/57/5788.jpg,390,275,nanbanzuke,85,79,279,210
5894.jpg,UECFOOD256/59/5894.jpg,409,309,seasoned beef with potatoes,66,23,387,259
13226.jpg,UECFOOD256/12/13226.jpg,450,338,toast,165,160,362,322
298289.jpg,UECFOOD256/225/298289.jpg,432,578,churro,44,28,388,556
75252.jpg,UECFOOD256/118/75252.jpg,577,433,waffle,1,7,573,422
203103.jpg,UECFOOD256/204/203103.jpg,577,433,Egg Noodle In Chicken Yellow Curry,36,16,549,418
2668.jpg,UECFOOD256/27/2668.jpg,450,337,spaghetti,58,66,379,327
2029.jpg,UECFOOD256/21/2029.jpg,640,480,tempura udon,218,128,548,460
2778.jpg,UECFOOD256/28/2778.jpg,300,261,Japanese-style pancake,0,0,300,237
309981.jpg,UECFOOD256/199/309981.jpg,500,500,Rice with roast duck,12,33,481,495
8033.jpg,UECFOOD256/75/8033.jpg,480,640,boiled chicken and vegetables,0,0,480,544
180763.jpg,UECFOOD256/198/180763.jpg,577,433,Barbecued red pork in sauce with rice,81,48,494,418
11063.jpg,UECFOOD256/1/11063.jpg,480,360,rice,69,12,462,355
237564.jpg,UECFOOD256/232/237564.jpg,577,433,laksa,63,12,555,423
10784.jpg,UECFOOD256/9/10784.jpg,267,480,fried rice,0,46,267,421
309424.jpg,UECFOOD256/182/309424.jpg,500,500,khao soi,23,22,481,477
208900.jpg,UECFOOD256/187/208900.jpg,612,407,stir-fried mixed vegetables,61,13,598,393
8062.jpg,UECFOOD256/76/8062.jpg,200,150,sashimi bowl,8,0,200,150
8187.jpg,UECFOOD256/77/8187.jpg,400,367,sushi bowl,25,0,375,367
142981.jpg,UECFOOD256/149/142981.jpg,500,500,nachos,9,8,487,477
410.jpg,UECFOOD256/5/410.jpg,340,283,pork cutlet on rice,15,10,323,271
13159.jpg,UECFOOD256/122/13159.jpg,500,500,twice cooked pork,1,6,496,493
106426.jpg,UECFOOD256/157/106426.jpg,567,378,oshiruko,72,26,462,302
215757.jpg,UECFOOD256/217/215757.jpg,612,408,haupia,38,15,566,348
319656.jpg,UECFOOD256/232/319656.jpg,500,500,laksa,12,16,482,483
